date,open,high,low,close,volume,return_1d,ma_5,ma_20,ma_50
2024-11-15 07:00:00,114.69,115.03,112.4,113.5,6563600,-0.015440666204024955,115.756,114.4985,114.31620000000001
2024-11-18 07:00:00,113.59,114.1,112.32,113.59,3903400,0.0007929515418503286,115.02799999999999,114.43500000000002,114.36200000000001
2024-11-19 07:00:00,113.16,113.25,110.11,110.2,7642800,-0.02984417642398096,113.876,114.304,114.36200000000001
2024-11-20 07:00:00,110.2,112.23,107.4,112.23,8460300,0.018421052631578894,112.96000000000001,114.2275,114.3926
2024-11-21 07:00:00,112.23,112.74,111.04,112.74,3176700,0.004544239508152748,112.452,114.17249999999999,114.40439999999998
2024-11-22 07:00:00,112.66,113.93,112.32,113.5,2915900,0.006741174383537496,112.452,114.16799999999998,114.41959999999999
2024-11-25 07:00:00,113.59,113.59,112.91,113.5,1849700,0.0,112.43400000000001,114.12549999999999,114.46699999999998
2024-11-26 07:00:00,113.08,115.2,112.99,114.6,4176100,0.009691629955947079,113.314,114.117,114.5058
2024-11-27 07:00:00,114.6,118.42,114.6,117.74,9814300,0.02739965095986041,114.41600000000001,114.244,114.5786
2024-11-28 07:00:00,118.16,118.67,117.23,118.16,4742700,0.003567181926278362,115.5,114.39199999999998,114.6498
2024-11-29 07:00:00,118.16,123.25,117.83,122.32,11586700,0.03520649966147604,117.26399999999998,114.803,114.80239999999999
2024-12-02 07:00:00,123.17,124.62,120.87,121.38,6616800,-0.0076847612818835564,118.83999999999999,115.2435,114.95820000000002
2024-12-03 07:00:00,120.95,124.54,120.95,123.77,5103700,0.019690229032789608,120.67399999999998,115.81200000000001,115.1534
2024-12-04 07:00:00,123.77,124.88,121.89,122.49,5609100,-0.01034176294740241,121.624,116.23149999999998,115.318
2024-12-05 07:00:00,122.92,126.76,122.57,126.76,4849200,0.03485998857049566,123.34400000000001,116.84349999999999,115.57639999999999
2024-12-06 07:00:00,129.66,129.66,126.33,127.61,4541200,0.006705585358157018,124.402,117.46849999999999,115.85339999999998
2024-12-09 07:00:00,127.35,127.61,124.71,125.48,4539000,-0.016691481858788437,125.22200000000001,117.881,116.0828
2024-12-10 07:00:00,125.56,127.61,125.48,127.61,3597200,0.016974816703857254,125.99000000000001,118.4635,116.33099999999999
2024-12-11 07:00:00,128.04,129.49,127.78,128.46,4816600,0.006660919990596481,127.18400000000001,119.046,116.6048
2024-12-12 07:00:00,129.66,129.66,127.35,128.21,4147900,-0.0019461310913903018,127.474,119.6925,116.8972
2024-12-13 07:00:00,127.61,128.8,127.52,127.61,3379800,-0.004679822166757774,127.474,120.398,117.176
2024-12-16 07:00:00,127.7,128.55,127.61,127.95,3291100,0.0026643679962385924,127.968,121.11599999999999,117.4616
2024-12-17 07:00:00,128.12,128.46,126.07,126.33,5947500,-0.012661195779601453,127.71199999999999,121.92249999999999,117.71979999999999
2024-12-18 07:00:00,126.33,127.87,126.33,126.93,2923400,0.004749465685110588,127.40599999999999,122.6575,117.96300000000001
2024-12-19 07:00:00,125.73,127.18,125.65,126.42,4805200,-0.004017962656582386,127.048,123.34150000000002,118.0892
2024-12-20 07:00:00,126.76,128.55,126.59,127.61,3538900,0.009413067552602516,127.048,124.047,118.2748
2024-12-23 07:00:00,127.61,127.95,126.93,127.87,2514800,0.002037457879476623,127.032,124.76550000000002,118.49940000000001
2024-12-24 07:00:00,128.04,128.72,127.52,128.38,2300900,0.003988425744896995,127.44200000000001,125.45449999999998,118.7444
2024-12-25 07:00:00,128.55,129.06,128.38,128.72,2513100,0.0026483875993146277,127.8,126.0035,119.00800000000001
2024-12-26 07:00:00,128.89,129.23,127.27,127.87,2233300,-0.0066034804226227095,128.09,126.489,119.2428
2024-12-27 07:00:00,127.61,127.95,126.93,127.7,2561700,-0.0013294752482990724,128.108,126.758,119.4742
2024-12-30 07:00:00,127.52,128.72,126.76,128.46,1982400,0.005951448707909313,128.226,127.112,119.7462
